id_client,age,sexe,zone,situation_matrimoniale,niveau_education,nombre_personnes_a_charge,secteur_activite,anciennete_activite_annees,revenu_mensuel_fcfa,charges_mensuelles_fcfa,anciennete_cooperative_mois,membre_groupe_solidaire,epargne_solde_moyen_fcfa,regularite_epargne,nombre_credits_anterieurs,taux_remboursement_historique_pct,jours_retard_moyen_historique,possede_mobile_money,frequence_transactions_mm_mois,interroge_bic,statut_bic,nombre_prets_actifs_autres_institutions,encours_credit_autres_institutions_fcfa,objet_credit,montant_credit_demande_fcfa,duree_credit_mois,garantie,ratio_endettement,defaut_credit
CSWA-03041,37,Homme,Urbaine,Divorcé(e),Primaire,2,Commerce informel,16.2,29000,19000,88,0,30300,Aucune épargne,1,95.9,1.0,1,10,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,145000,18,Aucune,0.97,0
CSWA-03042,32,Homme,Urbaine,Marié(e),Secondaire,8,Elevage,2.8,66000,37000,6,1,1600,Régulière,0,,,1,14,1,Bon payeur ailleurs (solde sans incident),0,0,Elevage,251000,6,Bien matériel,1.27,0
CSWA-03043,34,Homme,Urbaine,Marié(e),Aucun,10,Salarié secteur formel,12.6,85000,55000,120,0,26300,Aucune épargne,3,91.1,7.0,1,15,1,Incident de paiement signale ailleurs,0,0,Equipement/Matériel,208000,9,Aucune,0.95,0
CSWA-03044,43,Homme,Rurale,Célibataire,Aucun,3,Elevage,5.8,27000,19000,112,0,5300,Régulière,0,,,1,10,1,Bon payeur ailleurs (solde sans incident),0,0,Evénement social,75000,24,Caution solidaire,0.83,0
CSWA-03045,27,Homme,Urbaine,Divorcé(e),Secondaire,3,Commerce informel,2.8,79000,62000,23,0,18100,Irrégulière,0,,,1,13,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,190000,24,Bien matériel,0.9,1
CSWA-03046,60,Femme,Urbaine,Célibataire,Supérieur,4,Commerce informel,4.4,105000,66000,103,1,146800,Régulière,0,,,1,9,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,479000,12,Caution solidaire,1.05,0
CSWA-03047,53,Homme,Urbaine,Célibataire,Aucun,3,Salarié secteur formel,8.8,187000,147000,48,0,115400,Régulière,1,96.3,1.0,1,8,1,Pret en cours ailleurs,1,72000,Equipement/Matériel,441000,24,Bien matériel,0.93,0
CSWA-03048,54,Femme,Rurale,Marié(e),Secondaire,3,Commerce informel,4.7,122000,66000,117,0,59000,Irrégulière,1,92.4,1.0,1,9,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,484000,6,Caution solidaire,1.28,0
CSWA-03049,26,Homme,Semi-urbaine,Divorcé(e),Primaire,1,Elevage,2.9,75000,55000,43,1,17000,Irrégulière,0,,,1,9,1,Jamais emprunté ailleurs,0,0,Habitat/Réparation,77000,3,Aucune,1.12,0
CSWA-03050,52,Femme,Rurale,Marié(e),Aucun,6,Transport,4.2,134000,88000,162,1,160100,Irrégulière,0,,,1,3,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,438000,6,Aucune,1.27,0
CSWA-03051,58,Homme,Urbaine,Marié(e),Primaire,5,Commerce informel,10.0,71000,28000,93,1,4100,Irrégulière,2,83.5,3.0,0,0,1,Pret en cours ailleurs,1,433000,Elevage,217000,6,Caution solidaire,1.51,0
CSWA-03052,27,Femme,Rurale,Célibataire,Aucun,4,Restauration/Transformation,19.0,45000,27000,180,1,82600,Irrégulière,2,84.7,32.0,1,11,1,Bon payeur ailleurs (solde sans incident),0,0,Elevage,71000,18,Aval d'un tiers,0.7,0
CSWA-03053,54,Femme,Semi-urbaine,Marié(e),Secondaire,2,Commerce informel,8.5,43000,31000,15,0,2300,Régulière,1,63.6,0.0,1,6,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,150000,18,Caution solidaire,0.94,0
CSWA-03054,35,Homme,Semi-urbaine,Marié(e),Aucun,4,Restauration/Transformation,13.1,68000,47000,152,1,126900,Irrégulière,2,78.9,1.0,1,12,1,Incident de paiement signale ailleurs,0,0,Fonds de commerce,335000,18,Aval d'un tiers,1.0,0
CSWA-03055,56,Femme,Semi-urbaine,Marié(e),Primaire,5,Commerce informel,8.4,73000,46000,11,0,6300,Irrégulière,0,,,1,7,0,Non consulté,0,0,Intrants agricoles,171000,9,Bien matériel,0.92,0
CSWA-03056,41,Homme,Semi-urbaine,Marié(e),Aucun,3,Commerce informel,8.4,145000,108000,5,0,3400,Irrégulière,3,80.8,1.0,1,11,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,256000,6,Aval d'un tiers,1.07,0
CSWA-03057,56,Femme,Rurale,Marié(e),Secondaire,3,Commerce informel,7.3,69000,55000,31,1,24200,Irrégulière,2,95.8,24.0,1,6,1,Pret en cours ailleurs,2,316000,Intrants agricoles,274000,6,Caution solidaire,1.95,0
CSWA-03058,25,Femme,Semi-urbaine,Marié(e),Supérieur,5,Salarié secteur formel,6.6,145000,61000,56,1,99000,Irrégulière,1,85.7,4.0,1,9,1,Bon payeur ailleurs (solde sans incident),0,0,Evénement social,775000,9,Aucune,1.09,1
CSWA-03059,37,Femme,Urbaine,Marié(e),Primaire,2,Elevage,3.3,63000,30000,162,1,131400,Irrégulière,2,86.4,2.0,1,4,1,Pret en cours ailleurs,1,123000,Equipement/Matériel,346000,12,Aucune,1.17,0
CSWA-03060,31,Homme,Semi-urbaine,Marié(e),Primaire,3,Salarié secteur formel,5.4,69000,58000,140,0,18200,Régulière,1,73.5,0.0,1,10,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,233000,9,Caution solidaire,1.26,0
CSWA-03061,30,Homme,Semi-urbaine,Marié(e),Supérieur,4,Artisanat,8.5,98000,46000,14,1,9900,Aucune épargne,1,78.1,2.0,1,9,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,132000,9,Aucune,0.64,0
CSWA-03062,33,Homme,Semi-urbaine,Veuf(ve),Aucun,1,Transport,6.6,111000,85000,163,0,19800,Irrégulière,2,57.1,9.0,1,9,0,Non consulté,0,0,Intrants agricoles,392000,12,Aval d'un tiers,1.1,1
CSWA-03063,36,Homme,Rurale,Marié(e),Secondaire,3,Artisanat,1.8,122000,75000,43,0,75500,Irrégulière,1,95.1,5.0,1,10,1,Bon payeur ailleurs (solde sans incident),0,0,Santé,596000,6,Aval d'un tiers,1.53,0
CSWA-03064,24,Homme,Semi-urbaine,Divorcé(e),Primaire,1,Agriculture,9.9,68000,37000,165,0,80600,Aucune épargne,0,,,1,10,0,Non consulté,0,0,Fonds de commerce,210000,12,Bien matériel,0.83,0
CSWA-03065,52,Femme,Urbaine,Marié(e),Secondaire,6,Restauration/Transformation,7.5,55000,39000,37,1,23500,Irrégulière,2,65.4,2.0,1,6,1,Incident de paiement signale ailleurs,0,0,Fonds de commerce,65000,12,Aval d'un tiers,0.82,1
CSWA-03066,44,Femme,Rurale,Marié(e),Aucun,2,Commerce informel,9.6,61000,44000,121,0,29500,Aucune épargne,1,73.3,8.0,1,8,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,288000,3,Bien matériel,2.48,0
CSWA-03067,57,Femme,Urbaine,Célibataire,Aucun,5,Fonctionnaire,2.8,79000,38000,113,1,30500,Régulière,4,78.6,9.0,0,0,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,392000,18,Caution solidaire,0.79,0
CSWA-03068,52,Homme,Rurale,Célibataire,Primaire,5,Fonctionnaire,1.8,58000,21000,153,1,65600,Aucune épargne,3,92.7,7.0,1,7,1,Pret en cours ailleurs,2,203000,Elevage,299000,12,Aucune,1.16,0
CSWA-03069,26,Homme,Rurale,Marié(e),Aucun,3,Commerce informel,4.7,196000,145000,112,0,203100,Irrégulière,3,77.1,7.0,1,8,1,Pret en cours ailleurs,2,237000,Elevage,546000,6,Bien matériel,1.37,1
CSWA-03070,22,Femme,Urbaine,Célibataire,Aucun,3,Fonctionnaire,6.8,112000,78000,29,0,14100,Irrégulière,1,85.8,5.0,1,8,1,Bon payeur ailleurs (solde sans incident),0,0,Equipement/Matériel,136000,24,Caution solidaire,0.75,0
CSWA-03071,38,Homme,Urbaine,Célibataire,Supérieur,1,Commerce informel,12.0,76000,31000,180,0,74500,Aucune épargne,3,53.5,14.0,0,0,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,393000,36,Aval d'un tiers,0.57,0
CSWA-03072,41,Homme,Urbaine,Marié(e),Aucun,8,Restauration/Transformation,6.3,53000,20000,71,0,24200,Aucune épargne,1,81.6,0.0,1,5,0,Non consulté,0,0,Intrants agricoles,254000,12,Aucune,0.82,0
CSWA-03073,30,Femme,Rurale,Marié(e),Aucun,5,Salarié secteur formel,14.9,137000,93000,170,0,11200,Régulière,0,,,1,15,1,Jamais emprunté ailleurs,0,0,Evénement social,206000,6,Caution solidaire,0.96,0
CSWA-03074,55,Femme,Rurale,Marié(e),Aucun,4,Commerce informel,4.0,40000,26000,16,0,2500,Régulière,1,92.5,2.0,1,11,0,Non consulté,0,0,Fonds de commerce,189000,3,Caution solidaire,2.42,0
CSWA-03075,46,Femme,Rurale,Marié(e),Primaire,1,Commerce informel,7.3,46000,34000,164,0,88100,Irrégulière,4,93.2,1.0,1,6,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,67000,9,Caution solidaire,0.92,0
CSWA-03076,54,Homme,Urbaine,Veuf(ve),Primaire,5,Restauration/Transformation,1.5,226000,178000,53,0,146800,Régulière,2,74.4,7.0,1,5,0,Non consulté,0,0,Elevage,583000,6,Caution solidaire,1.27,0
CSWA-03077,24,Femme,Semi-urbaine,Marié(e),Aucun,2,Agriculture,8.9,109000,74000,174,0,211200,Régulière,1,85.8,11.0,1,11,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,424000,3,Caution solidaire,2.13,0
CSWA-03078,57,Homme,Rurale,Célibataire,Secondaire,1,Elevage,11.6,67000,45000,140,0,22300,Régulière,3,91.5,3.0,0,0,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,297000,12,Aval d'un tiers,1.09,0
CSWA-03079,28,Homme,Urbaine,Célibataire,Secondaire,1,Transport,6.5,56000,34000,176,1,23800,Régulière,2,79.5,13.0,1,8,1,Jamais emprunté ailleurs,0,0,Santé,78000,18,Caution solidaire,0.69,0
CSWA-03080,40,Femme,Urbaine,Divorcé(e),Aucun,2,Commerce informel,2.4,159000,101000,34,1,26400,Irrégulière,1,96.4,6.0,1,13,0,Non consulté,0,0,Intrants agricoles,862000,18,Caution solidaire,0.97,0
CSWA-03081,39,Homme,Rurale,Marié(e),Secondaire,2,Commerce informel,5.4,51000,43000,133,0,23600,Régulière,3,72.6,6.0,1,9,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,273000,6,Aucune,1.84,0
CSWA-03082,57,Femme,Urbaine,Marié(e),Primaire,4,Autre service,3.9,32000,12000,134,0,2900,Irrégulière,2,73.4,3.0,1,5,1,Jamais emprunté ailleurs,0,0,Santé,42000,9,Caution solidaire,0.54,0
CSWA-03083,32,Homme,Urbaine,Marié(e),Primaire,2,Restauration/Transformation,4.2,105000,65000,163,0,61300,Régulière,2,94.4,32.0,1,11,0,Non consulté,0,0,Fonds de commerce,137000,6,Bien matériel,0.86,0
CSWA-03084,30,Homme,Urbaine,Célibataire,Supérieur,3,Restauration/Transformation,5.4,49000,23000,139,0,50800,Irrégulière,1,38.8,1.0,1,8,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,209000,6,Caution solidaire,1.27,0
CSWA-03085,34,Femme,Urbaine,Marié(e),Secondaire,10,Agriculture,2.3,40000,29000,17,1,6300,Aucune épargne,2,69.5,23.0,1,6,1,Jamais emprunté ailleurs,0,0,Elevage,72000,6,Caution solidaire,1.06,0
CSWA-03086,35,Homme,Urbaine,Célibataire,Primaire,2,Autre service,6.2,44000,32000,159,1,11500,Régulière,0,,,0,0,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,214000,24,Aucune,0.95,0
CSWA-03087,27,Femme,Urbaine,Marié(e),Primaire,2,Commerce informel,4.1,102000,49000,49,0,29200,Aucune épargne,2,84.3,2.0,1,7,1,Pret en cours ailleurs,2,173000,Fonds de commerce,498000,6,Aval d'un tiers,1.55,0
CSWA-03088,27,Homme,Semi-urbaine,Marié(e),Aucun,2,Commerce informel,7.0,76000,55000,175,1,77900,Aucune épargne,3,86.3,5.0,0,0,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,311000,18,Caution solidaire,0.98,0
CSWA-03089,29,Femme,Rurale,Veuf(ve),Primaire,4,Agriculture,7.0,47000,32000,139,1,14900,Régulière,3,88.7,1.0,1,12,1,Pret en cours ailleurs,2,199000,Evénement social,218000,9,Aucune,1.64,0
CSWA-03090,40,Homme,Rurale,Célibataire,Secondaire,4,Restauration/Transformation,2.8,105000,86000,135,0,201800,Régulière,1,86.8,1.0,1,10,1,Pret en cours ailleurs,3,69000,Fonds de commerce,334000,12,Bien matériel,1.18,0
CSWA-03091,35,Homme,Rurale,Marié(e),Aucun,6,Commerce informel,4.5,51000,39000,116,1,88200,Régulière,1,80.5,5.0,1,6,1,Bon payeur ailleurs (solde sans incident),0,0,Education,138000,24,Caution solidaire,0.89,0
CSWA-03092,37,Femme,Rurale,Célibataire,Supérieur,0,Agriculture,4.4,33000,24000,122,1,8000,Aucune épargne,0,,,0,0,1,Jamais emprunté ailleurs,0,0,Education,107000,12,Bien matériel,1.03,0
CSWA-03093,52,Homme,Urbaine,Marié(e),Secondaire,1,Elevage,5.2,39000,16000,102,1,17300,Régulière,0,,,1,13,1,Pret en cours ailleurs,1,600000,Education,123000,12,Aval d'un tiers,2.09,0
CSWA-03094,30,Homme,Urbaine,Célibataire,Aucun,1,Restauration/Transformation,10.8,82000,69000,142,1,5900,Irrégulière,0,,,1,9,1,Incident de paiement signale ailleurs,0,0,Intrants agricoles,107000,24,Aval d'un tiers,0.9,0
CSWA-03095,61,Femme,Urbaine,Marié(e),Secondaire,1,Commerce informel,3.6,53000,40000,166,1,104800,Régulière,1,69.2,4.0,0,0,0,Non consulté,0,0,Intrants agricoles,214000,12,Aval d'un tiers,1.13,0
CSWA-03096,54,Femme,Rurale,Marié(e),Secondaire,3,Restauration/Transformation,4.5,86000,66000,35,1,19500,Régulière,1,90.5,10.0,1,8,1,Bon payeur ailleurs (solde sans incident),0,0,Elevage,251000,9,Caution solidaire,1.13,0
CSWA-03097,27,Femme,Rurale,Marié(e),Primaire,3,Agriculture,7.0,149000,108000,150,1,329200,Aucune épargne,3,91.6,5.0,1,6,1,Bon payeur ailleurs (solde sans incident),0,0,Santé,228000,6,Caution solidaire,1.01,0
CSWA-03098,33,Femme,Rurale,Marié(e),Primaire,5,Agriculture,5.6,57000,44000,133,0,57600,Aucune épargne,0,,,1,6,1,Bon payeur ailleurs (solde sans incident),0,0,Education,98000,24,Aval d'un tiers,0.85,0
CSWA-03099,27,Femme,Rurale,Célibataire,Secondaire,4,Commerce informel,8.8,350000,229000,106,0,49500,Régulière,2,88.4,0.0,1,9,1,Bon payeur ailleurs (solde sans incident),0,0,Equipement/Matériel,282000,9,Caution solidaire,0.75,0
CSWA-03100,31,Femme,Semi-urbaine,Marié(e),Supérieur,1,Autre service,6.9,94000,34000,164,1,190700,Irrégulière,1,75.7,2.0,0,0,1,Incident de paiement signale ailleurs,0,0,Habitat/Réparation,436000,12,Bien matériel,0.79,0
CSWA-03101,36,Femme,Urbaine,Marié(e),Aucun,4,Restauration/Transformation,4.5,73000,42000,169,0,145900,Irrégulière,1,82.9,4.0,1,9,1,Jamais emprunté ailleurs,0,0,Education,292000,3,Caution solidaire,2.07,0
CSWA-03102,25,Homme,Rurale,Marié(e),Secondaire,3,Commerce informel,5.9,39000,18000,82,0,10500,Régulière,0,,,0,0,0,Non consulté,0,0,Elevage,67000,6,Caution solidaire,0.78,1
CSWA-03103,19,Homme,Rurale,Marié(e),Secondaire,3,Agriculture,10.0,67000,34000,13,1,2600,Irrégulière,1,57.4,10.0,0,0,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,110000,18,Caution solidaire,0.61,0
CSWA-03104,39,Femme,Rurale,Célibataire,Supérieur,6,Commerce informel,2.5,70000,34000,4,1,8800,Aucune épargne,2,98.2,10.0,1,17,1,Pret en cours ailleurs,1,389000,Fonds de commerce,274000,12,Bien matériel,1.35,0
CSWA-03105,51,Femme,Rurale,Marié(e),Aucun,3,Artisanat,2.6,123000,82000,111,1,203900,Irrégulière,1,96.3,3.0,1,11,1,Incident de paiement signale ailleurs,0,0,Santé,165000,12,Caution solidaire,0.79,0
CSWA-03106,33,Femme,Rurale,Célibataire,Primaire,6,Restauration/Transformation,2.9,58000,43000,61,0,38300,Irrégulière,1,74.9,2.0,1,14,1,Bon payeur ailleurs (solde sans incident),0,0,Evénement social,200000,12,Caution solidaire,1.06,0
CSWA-03107,59,Homme,Urbaine,Célibataire,Secondaire,3,Commerce informel,4.6,103000,81000,41,0,12000,Irrégulière,2,82.8,0.0,1,11,1,Jamais emprunté ailleurs,0,0,Evénement social,213000,12,Aval d'un tiers,0.98,0
CSWA-03108,36,Homme,Rurale,Marié(e),Aucun,4,Fonctionnaire,4.9,103000,81000,18,0,6000,Aucune épargne,1,83.1,0.0,1,11,1,Pret en cours ailleurs,1,117000,Fonds de commerce,197000,6,Aval d'un tiers,1.25,1
CSWA-03109,61,Femme,Semi-urbaine,Célibataire,Primaire,3,Agriculture,10.9,138000,50000,48,0,66900,Irrégulière,2,79.0,18.0,1,5,1,Jamais emprunté ailleurs,0,0,Santé,657000,12,Aucune,0.81,0
CSWA-03110,30,Femme,Rurale,Marié(e),Primaire,1,Commerce informel,3.9,144000,105000,113,1,25900,Aucune épargne,0,,,1,11,0,Non consulté,0,0,Fonds de commerce,769000,9,Caution solidaire,1.39,1
CSWA-03111,44,Homme,Semi-urbaine,Marié(e),Primaire,5,Commerce informel,1.9,97000,79000,144,1,45500,Aucune épargne,1,84.0,9.0,1,10,1,Jamais emprunté ailleurs,0,0,Education,191000,9,Bien matériel,1.06,0
CSWA-03112,54,Femme,Urbaine,Marié(e),Secondaire,1,Commerce informel,10.0,123000,91000,151,0,8500,Régulière,0,,,1,8,1,Jamais emprunté ailleurs,0,0,Santé,633000,12,Bien matériel,1.22,0
CSWA-03113,21,Femme,Rurale,Marié(e),Aucun,2,Salarié secteur formel,3.8,137000,56000,119,1,134800,Irrégulière,0,,,1,8,1,Jamais emprunté ailleurs,0,0,Education,699000,9,Bien matériel,1.04,0
CSWA-03114,62,Femme,Rurale,Marié(e),Secondaire,1,Elevage,8.0,109000,90000,17,1,17400,Régulière,3,71.7,3.0,1,11,1,Pret en cours ailleurs,3,84000,Fonds de commerce,565000,12,Aucune,1.38,1
CSWA-03115,36,Homme,Rurale,Marié(e),Aucun,3,Transport,9.1,94000,56000,127,1,173600,Aucune épargne,2,76.0,2.0,1,5,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,136000,9,Caution solidaire,0.78,0
CSWA-03116,42,Femme,Semi-urbaine,Célibataire,Secondaire,3,Commerce informel,6.1,101000,64000,77,0,13500,Régulière,4,79.3,1.0,1,9,1,Incident de paiement signale ailleurs,0,0,Education,542000,6,Aucune,1.64,0
CSWA-03117,48,Femme,Urbaine,Marié(e),Primaire,1,Agriculture,5.2,196000,96000,24,0,64800,Régulière,0,,,1,6,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,407000,12,Caution solidaire,0.68,0
CSWA-03118,49,Femme,Rurale,Veuf(ve),Aucun,3,Agriculture,3.3,86000,67000,122,1,50400,Régulière,2,72.1,7.0,1,9,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,99000,36,Bien matériel,0.82,0
CSWA-03119,20,Homme,Rurale,Marié(e),Supérieur,3,Agriculture,3.2,121000,95000,173,1,277600,Aucune épargne,2,77.9,7.0,0,0,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,386000,6,Caution solidaire,1.38,1
CSWA-03120,59,Femme,Semi-urbaine,Célibataire,Secondaire,1,Commerce informel,9.3,56000,42000,164,0,94400,Aucune épargne,0,,,0,0,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,54000,12,Caution solidaire,0.84,1
CSWA-03121,48,Femme,Rurale,Marié(e),Primaire,2,Commerce informel,6.7,185000,84000,141,0,135000,Irrégulière,0,,,1,9,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,200000,6,Caution solidaire,0.66,0
CSWA-03122,65,Homme,Semi-urbaine,Marié(e),Aucun,2,Autre service,9.3,103000,43000,40,1,54800,Irrégulière,4,71.1,3.0,1,5,1,Bon payeur ailleurs (solde sans incident),0,0,Santé,438000,9,Bien matériel,0.95,0
CSWA-03123,41,Femme,Semi-urbaine,Marié(e),Primaire,2,Restauration/Transformation,4.0,67000,56000,90,0,54700,Irrégulière,3,98.5,30.0,1,6,1,Jamais emprunté ailleurs,0,0,Habitat/Réparation,123000,3,Caution solidaire,1.52,0
CSWA-03124,47,Femme,Urbaine,Veuf(ve),Supérieur,0,Commerce informel,10.4,78000,61000,96,0,74300,Irrégulière,1,83.5,2.0,1,8,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,392000,24,Aucune,1.02,0
CSWA-03125,39,Femme,Semi-urbaine,Veuf(ve),Aucun,0,Transport,12.5,72000,56000,75,1,72400,Régulière,1,80.7,2.0,1,12,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,329000,9,Aucune,1.35,0
CSWA-03126,60,Homme,Semi-urbaine,Marié(e),Supérieur,1,Agriculture,2.3,81000,60000,4,0,5100,Régulière,2,85.9,1.0,1,6,0,Non consulté,0,0,Habitat/Réparation,245000,24,Caution solidaire,0.88,0
CSWA-03127,58,Femme,Urbaine,Célibataire,Primaire,3,Transport,2.4,91000,37000,103,1,18600,Irrégulière,0,,,1,10,0,Non consulté,0,0,Intrants agricoles,458000,12,Caution solidaire,0.88,0
CSWA-03128,61,Homme,Rurale,Célibataire,Secondaire,3,Fonctionnaire,8.3,146000,89000,71,0,15700,Régulière,0,,,1,15,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,790000,12,Caution solidaire,1.11,0
CSWA-03129,42,Femme,Urbaine,Marié(e),Primaire,2,Commerce informel,5.9,34000,14000,63,0,10900,Irrégulière,0,,,1,9,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,107000,3,Aval d'un tiers,1.59,0
CSWA-03130,56,Femme,Rurale,Marié(e),Aucun,4,Autre service,4.8,214000,120000,63,1,174100,Aucune épargne,1,54.5,0.0,1,8,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,193000,12,Aucune,0.64,0
CSWA-03131,35,Homme,Urbaine,Célibataire,Supérieur,3,Commerce informel,9.0,94000,40000,134,1,179700,Irrégulière,2,61.6,1.0,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,155000,18,Bien matériel,0.53,0
CSWA-03132,40,Homme,Rurale,Célibataire,Aucun,4,Commerce informel,3.6,94000,55000,32,0,25900,Irrégulière,2,82.7,1.0,1,12,1,Pret en cours ailleurs,1,178000,Intrants agricoles,148000,9,Aucune,0.95,0
CSWA-03133,54,Homme,Rurale,Marié(e),Supérieur,5,Artisanat,3.8,79000,54000,99,0,68000,Régulière,1,98.5,10.0,1,10,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,65000,3,Caution solidaire,0.99,0
CSWA-03134,22,Femme,Rurale,Marié(e),Aucun,5,Restauration/Transformation,2.5,133000,102000,26,1,13700,Régulière,0,,,0,0,0,Non consulté,0,0,Equipement/Matériel,301000,18,Aucune,0.91,0
CSWA-03135,52,Femme,Urbaine,Marié(e),Aucun,5,Commerce informel,9.7,83000,32000,169,1,186300,Régulière,2,89.8,2.0,1,13,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,284000,3,Caution solidaire,1.66,0
CSWA-03136,19,Femme,Rurale,Veuf(ve),Supérieur,4,Commerce informel,2.2,68000,54000,67,1,27600,Régulière,1,87.0,5.0,1,5,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,241000,9,Aucune,1.24,0
CSWA-03137,46,Homme,Rurale,Marié(e),Secondaire,1,Commerce informel,9.0,71000,32000,165,1,86800,Aucune épargne,1,65.4,4.0,1,9,1,Jamais emprunté ailleurs,0,0,Habitat/Réparation,212000,9,Caution solidaire,0.82,0
CSWA-03138,41,Homme,Rurale,Marié(e),Aucun,1,Agriculture,7.5,161000,132000,12,0,27800,Aucune épargne,2,95.3,6.0,1,7,1,Pret en cours ailleurs,1,246000,Equipement/Matériel,868000,3,Bien matériel,2.97,0
CSWA-03139,41,Homme,Urbaine,Marié(e),Primaire,1,Agriculture,9.2,90000,53000,131,0,141700,Irrégulière,3,88.2,4.0,1,14,1,Pret en cours ailleurs,1,277000,Habitat/Réparation,315000,24,Bien matériel,1.03,0
CSWA-03140,42,Femme,Urbaine,Célibataire,Aucun,7,Commerce informel,2.7,79000,30000,164,0,149500,Irrégulière,0,,,1,12,1,Jamais emprunté ailleurs,0,0,Education,166000,6,Aval d'un tiers,0.77,0
CSWA-03141,42,Femme,Rurale,Célibataire,Secondaire,6,Autre service,5.1,64000,48000,28,0,12500,Régulière,0,,,0,0,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,169000,12,Bien matériel,1.0,0
CSWA-03142,38,Femme,Semi-urbaine,Marié(e),Aucun,2,Transport,3.3,68000,25000,172,1,28700,Régulière,2,80.1,1.0,0,0,1,Bon payeur ailleurs (solde sans incident),0,0,Santé,136000,6,Aucune,0.74,1
CSWA-03143,40,Homme,Urbaine,Marié(e),Primaire,4,Autre service,11.9,146000,97000,170,0,135200,Régulière,1,92.7,3.0,0,0,0,Non consulté,0,0,Elevage,312000,3,Caution solidaire,1.46,0
CSWA-03144,45,Femme,Rurale,Célibataire,Aucun,4,Commerce informel,5.7,49000,37000,156,0,51100,Aucune épargne,0,,,1,6,1,Jamais emprunté ailleurs,0,0,Elevage,104000,6,Aval d'un tiers,1.15,1
CSWA-03145,54,Homme,Urbaine,Marié(e),Secondaire,4,Commerce informel,3.9,117000,68000,130,1,183000,Aucune épargne,3,83.9,5.0,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Equipement/Matériel,120000,12,Aval d'un tiers,0.68,0
CSWA-03146,44,Femme,Rurale,Marié(e),Supérieur,4,Elevage,3.2,119000,82000,1,0,12400,Régulière,3,93.0,24.0,1,12,1,Pret en cours ailleurs,1,383000,Habitat/Réparation,347000,18,Caution solidaire,1.16,0
CSWA-03147,49,Femme,Urbaine,Divorcé(e),Secondaire,3,Artisanat,6.1,91000,58000,21,0,26400,Régulière,1,79.4,1.0,1,12,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,160000,18,Aval d'un tiers,0.75,0
CSWA-03148,58,Femme,Rurale,Marié(e),Primaire,3,Artisanat,3.9,73000,28000,63,1,6400,Régulière,2,94.5,1.0,0,0,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,371000,18,Bien matériel,0.7,0
CSWA-03149,65,Femme,Urbaine,Marié(e),Aucun,4,Commerce informel,4.2,36000,25000,141,1,34600,Régulière,1,91.5,6.0,0,0,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,149000,3,Caution solidaire,2.24,0
